Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,datetime
3.324,0.16,241.28,14.4,0,47,1,4/14/2010 13:16
0.394,0.124,244.63,1.8,0,0,0,1/2/2008 6:27
1.312,0.106,241.14,5.4,0,0,18,7/10/2007 8:48
0.358,0.114,242.91,1.6,0,0,0,11/24/2007 4:38
0.42,0,237.65,1.8,0,0,1,3/5/2010 1:44
0.246,0.046,244.12,1,0,0,0,1/3/2007 6:45
0.514,0.248,242.37,2.4,0,1,0,6/9/2008 15:06
1.508,0.108,232.34,6.4,0,0,17,8/8/2007 9:59
6.32,0.37,234.98,26.8,37,0,18,10/18/2008 23:50
0.326,0.136,245.86,1.4,0,1,1,11/10/2009 5:45
0.372,0.09,245.07,1.6,0,0,0,2/20/2010 15:21
0.214,0,246.39,0.8,0,0,0,12/26/2008 1:41
0.94,0.192,243.04,4,0,1,1,7/16/2010 23:35
5.18,0.388,236.35,21.8,44,0,17,9/12/2009 21:41
0.428,0.178,240.28,1.8,0,2,1,4/17/2010 23:27
0.372,0.078,247.31,1.6,0,2,0,1/22/2009 0:49
1.172,0.066,236.79,4.8,0,0,17,9/22/2007 9:00
1.044,0.458,242.56,4.6,0,2,13,6/29/2010 5:55
1.574,0,238.38,6.6,0,1,19,5/8/2009 8:48
0.114,0,241.19,0.6,0,0,0,6/25/2007 4:46
0.938,0.322,240.49,4,0,1,12,8/30/2010 2:27
2.732,0.1,241.9,11.2,38,0,0,6/9/2010 15:11
0.718,0.124,242.69,3,0,0,0,9/15/2007 23:48
0.532,0.094,239.03,2.2,0,0,1,5/13/2008 21:36
7.536,0.078,237.25,31.6,0,0,18,3/3/2009 6:49
0.346,0.062,244.12,1.6,0,0,0,11/22/2010 23:27
1.094,0,232.3,4.6,0,0,17,8/5/2007 1:17
0.258,0.124,242.04,1.2,0,0,0,8/4/2010 6:34
0.236,0.122,243.93,1,0,0,1,8/14/2009 6:38
1.776,0.302,238.98,7.4,0,1,18,3/31/2008 19:42
1.448,0.192,239.02,6,0,1,18,10/12/2009 10:22
2.838,0,241.12,12,0,0,19,1/27/2010 6:48
1.578,0.056,240.78,6.6,0,0,1,6/28/2009 22:22
3.33,0.054,234.71,14.2,37,0,17,9/20/2007 9:52
0.206,0.05,235.5,0.8,0,0,0,6/1/2007 5:41
1.676,0.052,237.9,7,0,2,18,2/26/2010 11:29
0.15,0,241.88,0.6,0,0,1,7/26/2008 20:48
0.884,0.286,241.6,3.8,0,2,0,10/10/2010 23:55
0.082,0,242.18,0.2,0,0,1,8/27/2008 17:57
0.44,0.24,241.48,2,0,0,1,9/26/2009 12:13
0.238,0.104,239.82,1,0,0,1,7/31/2010 17:47
0.272,0.112,244.31,1.2,0,0,0,1/10/2007 5:20
1.518,0,239.51,6.2,0,1,0,3/8/2009 19:10
1.598,0.174,239.01,6.8,0,2,18,9/9/2010 8:08
0.388,0.186,242.85,1.8,0,0,0,10/4/2007 6:07
0.434,0.182,245.5,1.8,0,0,1,5/20/2010 23:26
0.318,0.07,241.24,1.2,0,1,0,3/14/2008 4:17
0.32,0.082,240.97,1.4,0,0,1,5/1/2008 3:57
3.396,0.092,241.37,14.2,0,0,18,4/17/2010 14:59
3.552,0.068,237.14,15,0,0,18,12/21/2007 19:56
2.438,0.216,238.21,10.2,0,2,17,1/19/2007 21:33
1.89,0.142,238.19,8.4,0,0,1,5/22/2008 7:00
1.754,0.122,243.47,7.2,0,0,1,9/15/2009 23:28
0.548,0.168,240.5,2.4,0,0,0,3/24/2010 22:32
0.328,0.246,243.31,1.6,0,1,0,7/31/2009 13:53
0.366,0.096,241.99,1.6,0,0,0,4/6/2007 5:32
3.374,0.078,241.28,13.8,0,2,17,11/29/2008 23:44
0.158,0,239.99,0.6,0,0,0,7/17/2008 5:39
5.646,0.28,243.11,23.8,53,0,19,12/21/2009 20:38
0.574,0.154,243.25,3,0,0,6,9/5/2010 17:40
0.434,0.236,243.18,2,0,2,0,9/1/2009 16:57
1.382,0.198,234.8,5.8,0,1,18,8/31/2009 9:36
0.08,0,240.58,0.2,0,0,1,8/22/2008 4:54
0.112,0,239.07,0.6,0,0,0,9/22/2007 0:58
0.246,0.11,242.38,1,0,1,0,7/23/2010 14:51
0.256,0,243.65,1,0,0,1,10/6/2009 1:08
0.386,0.228,241.92,1.8,0,1,1,6/10/2009 3:20
0.232,0.094,242.31,1,0,0,1,8/5/2010 13:48
2.158,0.122,239,9,0,0,18,1/5/2008 8:21
0.786,0.21,245.26,3.2,0,0,0,2/16/2008 0:18
0.218,0,241.61,0.8,0,0,0,1/8/2008 10:57
1.306,0,242.92,5.2,0,0,19,3/3/2007 13:24
1.414,0.224,239.03,6,0,0,18,5/23/2008 17:19
4.666,0.514,236.28,20.4,18,1,18,2/6/2010 19:02
0.254,0.07,242.54,1,0,0,1,9/15/2010 6:13
1.38,0.08,238.95,5.8,0,1,18,5/23/2009 10:18
0.176,0.154,241.29,0.8,0,0,0,8/10/2008 15:51
0.938,0.342,241.77,4,0,2,1,7/12/2010 23:07
0.204,0,240.56,0.8,0,0,0,10/28/2007 5:50
6.838,0.23,228.01,30,35,0,1,9/4/2008 20:12
0.19,0,241.7,1,0,0,1,8/25/2010 3:19
0.25,0,248.14,1,0,0,1,12/18/2009 4:56
0.232,0.05,236.82,1,0,0,0,5/29/2007 1:39
0.488,0.092,239.94,2,0,0,0,6/19/2007 20:18
0.862,0.216,237.98,3.8,0,0,11,7/12/2008 1:49
1.046,0.396,242.24,4.6,0,0,13,8/23/2009 1:28
0.224,0,245.73,1,0,0,0,2/27/2007 17:29
0.292,0.074,235.13,1.2,0,1,0,5/27/2007 3:05
2.12,0.268,242.94,9.2,0,1,1,3/8/2010 20:05
0.16,0,237.52,0.8,0,0,0,7/10/2007 10:01
0.322,0,242.61,1.4,0,0,1,10/8/2008 0:51
1.218,0.048,234.61,5.2,0,0,0,11/22/2007 17:48
0.32,0.264,242.67,1.6,0,2,0,8/6/2009 13:12
1.638,0.066,244,6.6,0,0,19,2/13/2010 23:25
0.364,0.1,243.44,1.4,0,0,0,1/30/2010 23:40
1.648,0.428,236.43,7.2,0,1,1,9/9/2008 10:14
1.474,0.076,240.7,6,0,0,18,6/21/2010 12:26
1.338,0.052,242.21,5.4,0,0,19,10/21/2010 8:24
0.666,0.1,241.17,2.8,0,0,0,12/18/2008 18:31
1.71,0.074,237.36,7.2,0,0,18,3/21/2009 19:58
1.542,0.054,243.8,6.2,0,4,19,2/13/2007 23:09
0.318,0.08,241.09,1.4,0,0,0,4/24/2010 11:28
0.476,0.248,247.31,2.2,0,0,1,11/30/2009 16:43
0.514,0.102,245.05,2.2,0,0,0,1/4/2009 0:03
0.332,0.22,240.35,1.6,0,0,1,8/1/2010 13:09
1.516,0,240.64,6.2,0,0,0,3/10/2009 20:31
0.334,0.228,242.02,1.6,0,0,1,8/7/2010 20:33
0.08,0,240.37,0.2,0,0,0,8/22/2008 20:58
0.218,0.098,240.83,1,0,1,0,9/11/2009 0:40
0.172,0,241.58,0.8,0,0,1,7/4/2008 1:03
1.944,0.318,246.37,8,0,1,19,2/8/2010 14:17
0.406,0.228,241.2,1.8,0,1,0,3/5/2008 15:58
1.378,0.06,239.48,5.6,0,0,19,5/19/2009 1:04
1.678,0,247.8,6.8,0,0,18,1/13/2009 23:13
0.294,0.21,239.02,1.4,0,2,1,7/4/2008 16:51
1.454,0.1,240.41,6,0,0,18,1/2/2008 13:55
0.244,0.074,249.52,1,0,0,0,12/28/2006 2:54
1.322,0.082,238.39,5.4,0,0,18,8/25/2010 18:44
0.324,0,243.15,1.4,0,0,0,3/27/2009 16:43
0.222,0,243.44,1,0,0,0,2/5/2008 3:09
1.396,0.054,241.64,5.8,0,0,1,10/2/2008 22:20
0.348,0.068,242.94,1.4,0,2,0,11/19/2008 4:25
0.432,0.216,239.4,2,0,0,0,12/30/2009 23:52
1.376,0.082,240.84,5.6,0,0,18,3/20/2009 9:44
1.78,0.12,234.25,7.6,0,0,16,11/11/2010 14:22
0.312,0.228,239.42,1.6,0,0,1,8/1/2008 20:15
1.398,0.088,240.45,5.8,0,0,19,5/8/2010 12:17
1.38,0,245.73,5.6,0,0,19,1/17/2007 14:47
0.314,0,242.37,1.4,0,0,1,4/14/2009 18:14
0.624,0.13,241.59,2.6,0,0,1,9/19/2008 15:08
0.274,0.086,244.24,1.4,0,0,1,6/14/2010 2:55
2.998,0.24,234.88,12.8,1,1,18,10/25/2009 17:54
1.374,0.076,239.37,5.6,0,0,18,11/27/2008 8:24
0.34,0,244.22,1.4,1,0,1,5/19/2010 15:29
1.738,0.096,238.94,7.2,0,0,17,1/9/2007 16:53
0.422,0.24,242.6,2,0,2,1,4/29/2008 5:32
1.406,0.07,243.54,5.8,0,1,18,3/25/2008 15:09
2.354,0.056,243.36,9.6,0,0,18,1/25/2008 6:58
0.416,0.132,243.61,1.8,0,1,0,11/21/2008 5:38
0.856,0.112,239.02,3.6,0,0,0,11/8/2008 17:06
1.382,0.092,238.95,5.8,1,2,0,7/23/2010 4:00
0.516,0.32,242.15,2.6,0,2,0,3/9/2009 5:16
3.97,0,231.94,17,36,0,16,3/30/2007 22:10
3.006,0.14,237.63,13.4,32,0,0,10/20/2010 18:47
0.328,0,241.04,1.4,0,0,1,4/16/2009 6:22
1.506,0.172,238.71,6.4,0,1,17,11/21/2008 12:08
1.438,0.1,238.92,6,0,0,0,5/4/2009 2:10
0.196,0.112,239.04,1,0,1,0,6/23/2007 12:39
0.68,0,240.35,2.8,0,0,0,11/25/2010 9:48
0.27,0.174,242.55,1.4,0,2,0,8/24/2009 13:12
2.78,0.158,238.05,11.6,1,0,17,10/7/2008 21:40
1.488,0.104,244.99,6,0,0,18,4/4/2007 23:24
0.804,0.2,240.34,3.4,0,0,11,8/4/2010 6:12
1.412,0.112,240.17,5.8,0,0,18,11/10/2007 14:15
1.332,0.05,241.04,5.4,0,0,18,5/12/2008 15:17
0.356,0,241.29,1.4,0,0,0,11/11/2007 6:03
1.29,0.056,242.43,5.2,0,0,19,9/20/2010 10:07
4.606,0.308,238.53,19.2,38,0,18,12/30/2009 11:19
1.62,0.296,235.05,7,0,1,17,11/11/2010 13:47
1.55,0.07,237.79,6.6,0,0,18,3/19/2007 9:07
0.286,0,242.78,1.2,0,0,0,11/27/2008 1:32
4.266,0,237.41,18,1,34,17,11/15/2008 15:39
1.344,0.046,240.45,5.8,0,0,0,2/19/2008 20:54
0.146,0,244.07,0.6,0,0,1,7/6/2009 4:10
1.748,0.162,242.38,7.2,0,0,19,4/12/2009 13:54
0.332,0.232,240.77,1.6,0,2,0,9/3/2008 3:59
1.89,0.242,239.69,7.8,0,0,17,8/23/2007 19:29
3.338,0.176,236.81,14,0,0,17,3/29/2008 19:49
1.38,0.066,240.45,5.6,0,0,18,5/4/2009 8:51
1.746,0.186,239.8,7.2,0,0,19,7/5/2010 14:34
0.396,0.076,241.38,1.6,0,0,0,10/29/2009 1:40
1.478,0.11,242.7,6,0,0,18,1/2/2008 9:26
0.35,0.122,243.58,1.4,0,0,0,4/10/2008 15:45
2.124,0.108,231.98,9.2,0,0,17,11/21/2008 17:14
0.358,0.084,244.78,1.6,0,0,0,12/5/2008 13:43
1.432,0.104,241.63,5.8,0,0,18,5/1/2008 4:34
0.276,0.252,241.46,1.4,0,1,0,8/27/2007 17:12
2.086,0.184,240.97,8.6,0,0,29,4/30/2009 10:22
1.428,0.08,240,6,0,0,18,4/22/2008 17:11
0.63,0.068,240.38,2.6,0,0,0,11/9/2008 1:32
0.398,0.152,244.74,1.8,0,2,0,3/30/2007 23:35
0.316,0.102,238.45,1.4,0,0,0,2/28/2008 9:47
2.646,0.186,238.28,11,0,0,0,11/11/2007 20:58
2.956,0.262,242.15,12.2,39,2,0,3/30/2008 16:17
0.228,0,242.29,1.2,0,0,0,11/2/2007 4:51
0.236,0.09,241.46,1,0,0,0,6/28/2010 0:57
0.14,0,243.75,0.6,0,0,0,6/18/2009 3:04
0.244,0,244.81,1,0,0,1,4/29/2010 16:19
0.36,0,238.64,1.4,0,0,0,1/1/2007 21:26
0.226,0.094,242.45,1,0,1,0,6/22/2009 4:13
1.318,0.086,240.85,5.4,0,0,19,5/17/2008 1:18
0.294,0,241.95,1.4,0,0,0,7/9/2007 20:37
1.412,0.212,237.33,6,0,1,17,4/15/2007 11:47
0.19,0.088,239.16,0.8,0,2,0,9/24/2007 5:29
1.238,0,236.36,5.2,0,0,17,7/28/2007 9:20
0.322,0.124,250.3,1.4,0,0,0,12/17/2007 23:11
1.434,0.098,236.07,6,0,0,1,12/9/2009 20:30
0.282,0.046,243.43,1.2,0,0,0,11/27/2007 6:14
0.39,0.212,240.48,1.8,0,1,0,5/22/2009 10:43
0.24,0.142,239.87,1.2,0,0,0,7/10/2008 12:42
5.266,0.482,236.5,22.4,53,1,18,6/23/2010 20:57
3.304,0.242,242.24,13.6,0,1,18,12/19/2009 11:31
1.644,0.052,240.46,6.8,0,0,19,1/20/2010 11:34
1.102,0,233.06,4.6,0,0,17,8/2/2007 15:34
0.22,0.112,235.06,1,0,0,0,7/25/2007 18:41
0.7,0.062,240.78,3,0,0,0,7/3/2007 21:43
1.438,0,239.26,6,0,0,18,9/17/2010 17:43
0.324,0,246.72,1.4,0,0,1,4/28/2009 5:56
1.416,0.058,241.1,5.8,0,1,18,11/19/2008 10:42
0.238,0,241.59,1,0,0,1,4/30/2010 8:06
1.36,0,240.3,5.6,0,0,18,2/1/2007 22:21
3.628,0,238.87,15.2,0,0,17,2/3/2007 2:16
0.28,0.082,241.28,1.2,0,0,0,4/12/2007 8:00
2.508,0.126,245.62,10.2,0,1,18,12/22/2009 20:11
1.816,0.17,238.33,7.6,0,10,18,11/24/2010 8:20
1.412,0.062,241.63,5.8,0,0,19,10/7/2010 9:33
0.688,0.24,242.82,3,0,2,1,5/3/2008 23:42
0.212,0,237.64,0.8,0,0,0,4/11/2007 23:54
1.346,0.124,241.42,5.6,0,19,1,6/16/2010 17:52
0.3,0.08,245.52,1.2,0,0,0,3/20/2009 16:48
1.392,0.122,240.14,5.8,0,0,18,2/1/2007 12:12
0.778,0.246,237.55,3.4,0,0,0,11/14/2010 14:58
1.22,0,238.34,5,0,0,18,6/18/2010 10:38
1.286,0.096,240.86,5.2,0,1,19,9/7/2009 8:56
0.766,0.236,245.97,3.2,0,0,0,12/24/2008 6:58
0.25,0.054,242.8,1,0,0,0,12/18/2008 1:06
0.366,0.122,240.48,2,0,0,0,7/8/2007 13:46
0.342,0.238,241.18,1.6,0,1,1,7/17/2010 8:40
1.606,0.232,238.62,6.8,0,1,17,1/27/2007 10:45
3.934,0.106,239.96,16.4,38,0,0,12/4/2009 21:36
0.388,0.374,243.31,2.2,0,1,1,7/25/2009 4:18
1.294,0,235.02,5.4,0,0,17,4/2/2008 11:45
2.094,0.254,240.32,8.8,0,0,29,5/13/2010 8:19
0.254,0,230.04,1.2,0,0,1,5/28/2009 15:07
0.288,0.102,248.14,1.2,0,1,0,12/23/2009 13:17
3.12,0.162,237.01,13,0,0,18,12/31/2009 19:27
1.608,0,239.83,6.6,0,2,18,4/11/2010 12:00
3.428,0.054,246.63,14.2,36,0,18,2/2/2009 23:45
0.378,0.102,239.91,1.6,0,0,1,4/24/2009 5:32
2.31,0.084,237.17,9.6,0,1,17,11/24/2008 13:06
2.724,0.29,240.74,11.4,0,1,10,12/28/2009 18:11
1.572,0.046,240.6,6.6,0,1,18,1/15/2008 17:06
0.416,0.122,239.18,1.8,1,0,0,2/25/2009 9:14
3.21,0.048,238.14,14.4,0,0,18,5/23/2009 7:03
0.5,0.098,242.11,2,0,0,0,5/23/2009 22:54
1.298,0.048,239.65,5.4,0,0,18,5/1/2010 2:04
0.18,0.068,234.09,0.8,0,2,0,7/21/2007 2:20
1.524,0.326,240.73,6.4,0,1,18,7/7/2009 6:58
1.388,0.086,239.38,5.8,0,1,18,6/25/2010 10:59
1.474,0.096,240.46,6,0,0,0,12/6/2008 20:31
0.454,0.268,239.82,2.2,0,0,0,1/8/2007 12:28
1.364,0.046,235.94,5.8,0,0,18,5/6/2010 4:13
1.404,0.076,241.54,5.8,0,0,18,4/16/2008 17:08
1.95,0.078,238.64,8.4,0,0,18,5/31/2010 7:50
1.388,0.1,240.49,5.8,0,0,18,11/2/2007 16:57
0.424,0.204,243.36,2,0,0,0,10/22/2009 16:59
0.356,0.06,243.42,1.6,0,0,0,7/21/2010 21:17
0.316,0.104,244.59,1.4,0,0,0,1/18/2010 2:30
0.562,0.074,233.05,2.4,0,0,0,11/11/2010 19:37
0.382,0.214,245.25,1.8,0,0,0,3/24/2007 3:28
1.876,0.064,241.34,7.8,0,0,18,10/15/2010 7:09
2.618,0.294,235.35,11.2,38,0,0,4/21/2007 18:30
1.424,0.194,240.45,6,0,0,18,6/14/2010 10:35
0.596,0.248,245.43,2.8,0,2,0,12/3/2007 2:13
1.926,0.102,245.05,8,1,2,18,10/21/2007 14:48
0.496,0.144,240.11,2.4,0,0,1,9/23/2008 14:03
1.386,0.06,242.8,5.6,0,0,18,2/22/2008 2:10
1.484,0.076,240.53,6.2,0,0,18,1/22/2008 5:12
1.056,0.224,240.29,4.4,0,1,0,3/12/2007 21:04
0.162,0,240.82,0.8,0,0,1,7/6/2010 5:02
2.404,0.282,239.08,11,13,0,19,1/23/2010 11:37
0.254,0.12,240.81,1.2,0,0,1,8/12/2010 7:26
1.384,0.298,237.71,5.8,0,0,18,9/11/2008 10:10
0.94,0.644,242.89,4.6,0,1,1,11/28/2009 14:56
2.932,0.144,235.33,12.4,1,0,18,10/4/2009 20:17
0.152,0,241.27,0.6,0,0,0,7/15/2007 5:47
1.244,0.258,240.4,5.2,0,1,0,2/26/2009 7:22
1.408,0.122,235.98,6,0,0,17,5/12/2007 18:42
1.412,0,241.02,5.8,0,0,19,4/22/2008 18:27
0.352,0.088,240.01,1.6,0,0,1,10/3/2008 18:46
0.578,0.222,242.82,2.6,0,2,1,4/8/2009 12:35
0.496,0.11,243.63,2.2,0,0,1,5/24/2009 14:40
0.284,0.08,241.78,1.2,0,0,0,4/11/2007 15:02
2.778,0.746,238.65,12.2,0,1,29,10/10/2008 11:35
2.418,0.392,237.99,10.6,0,0,18,9/20/2009 19:26
0.39,0.092,240.5,1.6,0,1,0,2/23/2007 4:09
0.476,0.222,242.72,2.2,0,1,0,11/10/2008 0:59
0.47,0.126,242.03,2,0,0,1,4/8/2009 18:38
3.852,0,239.25,16,38,0,19,2/27/2010 13:12
0.238,0.12,243.18,1,0,0,0,7/17/2009 22:57
0.288,0.074,244.96,1.2,0,2,0,10/26/2008 23:02
1.428,0,243.79,5.8,0,0,19,12/25/2009 19:38
0.95,0.18,242.99,4,0,0,0,3/19/2009 6:37
0.134,0,241.34,0.6,0,0,1,9/25/2009 3:09
1.074,0.386,241.97,4.6,0,1,12,5/22/2009 5:09
0.67,0.232,242.14,3.2,0,0,9,9/23/2010 15:32
0.404,0.188,243.42,1.8,0,1,0,10/16/2009 5:16
0.492,0.166,240.9,2.2,0,2,0,6/1/2010 16:35
0.942,0.278,239.76,4.2,0,2,0,7/20/2007 20:25
2.204,0.192,233.57,9.4,0,0,17,5/31/2007 22:00
1.596,0.13,232.91,6.8,0,1,17,2/21/2010 18:09
1.47,0.062,246.25,6,0,1,19,1/6/2009 13:42
1.498,0.094,248.81,6,2,2,19,12/19/2009 13:59
0.304,0.094,243.92,1.2,0,1,1,4/2/2010 3:04
0.412,0.146,244.57,1.8,2,0,0,10/24/2007 23:38
0.168,0,241.81,0.8,0,0,1,7/17/2010 6:07
0.248,0,244.2,1,0,0,0,5/3/2009 3:40
0.36,0,241.48,1.6,0,0,0,11/20/2008 4:55
1.406,0.06,240.31,5.8,0,0,18,2/12/2009 10:31
0.228,0,245.54,0.8,0,0,1,11/16/2009 13:38
0.148,0,241.46,0.6,0,0,0,7/4/2008 15:46
0.714,0.348,243.39,3.2,0,1,1,7/1/2009 19:27
2.132,0.12,240.92,8.8,0,2,19,9/4/2010 20:09
0.3,0.074,240.04,1.4,0,0,0,2/25/2007 8:05
0.316,0.11,241.59,1.4,0,0,0,2/28/2008 7:06
0.26,0,245.1,1,0,0,1,5/2/2009 2:00
0.226,0.126,242.12,1,0,1,0,8/4/2009 17:25
1.252,0,240.7,5.2,0,0,18,8/29/2010 14:46
0.258,0,244.21,1,0,0,0,4/22/2008 22:48
0.572,0.406,249.33,2.8,0,1,1,1/11/2010 15:32
1.006,0.404,242.07,4.4,0,0,12,8/8/2009 19:21
0.484,0.402,244.35,2.6,0,1,0,7/22/2009 18:46
0.36,0.12,245.95,1.4,0,0,0,10/16/2010 15:52
0.308,0.062,239.96,1.4,0,0,0,10/11/2007 4:15
1.424,0,243.52,5.8,0,0,18,10/5/2008 16:49
2.416,0.052,241.78,10,0,0,18,4/27/2009 21:26
0.284,0.084,239.01,1.2,0,0,0,4/15/2007 14:02
0.226,0,244.94,1,0,0,0,11/25/2007 1:44
2.4,0.294,239.83,10,0,1,27,8/9/2009 17:33
0.362,0.112,242.69,1.6,0,0,0,4/3/2009 19:13
0.262,0,243.29,1,0,0,1,11/11/2010 1:40
1.446,0.046,241.9,5.8,0,1,17,12/30/2008 20:23
0.352,0.09,237.06,1.6,0,1,1,7/30/2009 9:13
0.314,0.058,245.29,1.2,0,0,0,2/20/2009 5:09
1.306,0.15,240.86,6.2,0,0,0,6/29/2010 6:37
1.286,0.052,243.14,5.4,0,0,1,6/26/2009 23:46
0.264,0,244.29,1,0,0,1,4/21/2008 0:45
4.438,0.338,235.43,18.8,0,2,17,4/1/2007 12:12
0.138,0,233.25,0.6,0,0,0,8/3/2007 19:26
0.436,0.27,242.74,2,0,1,0,2/16/2007 17:20
3.682,0.132,230.23,16,35,2,16,5/22/2007 7:44
0.402,0,249.63,1.6,0,0,0,1/4/2009 4:36
0.498,0.202,242.4,2.2,0,2,0,6/22/2010 18:08
0.216,0.078,238.46,1,0,0,1,7/27/2008 2:33
0.298,0.104,240.88,1.2,0,0,0,10/30/2007 11:27
0.36,0,241.88,1.8,0,0,0,1/23/2008 0:29
2.94,0.102,237.84,12.2,1,0,18,1/14/2009 21:23
0.232,0,243.29,1,0,0,1,8/31/2010 0:59
0.352,0,243.24,1.6,0,0,0,5/25/2008 23:30
1.374,0.216,237.65,5.8,0,1,18,7/31/2010 17:00
1.432,0.056,239.61,6,0,0,18,3/3/2009 13:49
2.194,0.288,242.9,9.4,0,25,0,3/25/2009 13:48
1.438,0.052,241.5,5.8,0,0,19,4/17/2010 17:17
1.31,0.12,240.71,5.4,0,1,18,5/13/2008 18:13
0.472,0.328,243.73,2.2,0,2,0,10/15/2009 0:05
1.58,0,238.87,6.8,0,0,17,1/6/2007 13:26
2.27,0.222,240.48,9.4,0,0,18,1/26/2009 12:36
1.224,0.08,234.94,5.2,0,0,17,5/11/2007 5:23
0.796,0.178,243.09,3.4,0,0,1,11/11/2009 13:19
5.002,0,235.43,21.6,22,35,17,2/24/2010 8:09
0.968,0,239.23,4,0,0,0,11/13/2010 12:07
0.7,0.248,237.07,3.2,0,0,0,7/24/2007 21:37
0.23,0.06,241.35,1,0,0,0,11/14/2010 6:59
0.532,0.212,241.22,2.4,0,0,0,5/14/2010 22:13
0.21,0,244.03,0.8,0,0,0,10/31/2007 2:00
2.892,0.25,237.49,12.6,0,0,18,6/15/2008 10:05
1.562,0,242.54,6.4,0,0,18,1/10/2008 14:43
3.622,0.306,237.71,15.2,1,0,18,2/4/2010 20:25
0.518,0.248,241.96,2.4,0,1,0,10/20/2008 6:30
0.702,0.196,233.34,3,1,0,0,7/28/2007 14:50
0.388,0.338,240.99,2,0,1,1,9/12/2009 5:52
0.878,0.294,237.72,4,0,1,10,6/17/2008 11:56
1.302,0.588,243.8,5.8,0,0,0,12/2/2007 3:55
0.422,0.248,243.64,2,0,1,1,4/30/2008 11:56
0.966,0.16,241,4,0,0,1,11/3/2009 11:57
0.388,0.336,240.65,2,0,1,1,9/11/2009 2:25
0.434,0.242,242.89,2,0,1,0,4/16/2010 3:34
0.412,0.198,245.33,1.8,0,0,0,3/17/2009 1:13
0.24,0.13,240.12,1,0,0,1,6/30/2008 3:31
1.458,0.226,242.69,6,0,1,18,4/2/2007 14:51
2.022,0.054,236.81,8.6,0,0,0,2/17/2008 18:41
1.64,0.088,239.39,6.8,0,0,18,5/23/2008 8:43
0.28,0,244.66,1.2,0,0,0,3/11/2009 4:58
3.544,0.166,232.3,15.2,34,0,17,7/19/2007 20:22
0.592,0.214,241.32,2.6,0,0,0,5/6/2008 0:17
2.472,0.078,234.13,10.4,0,0,17,12/31/2007 20:12
0.236,0.114,242.31,1,0,0,0,5/20/2008 17:26
1.032,0.168,236.48,4.6,0,0,9,7/18/2008 19:03
0.23,0,243.86,0.8,0,0,1,11/26/2009 5:03
1.816,0,238.3,7.6,0,0,18,9/5/2008 8:02
0.962,0.116,242.75,4.2,0,0,0,12/26/2006 22:17
0.192,0.082,237.08,0.8,0,0,0,7/22/2007 2:40
4.104,0.102,236.09,17.4,37,0,26,5/21/2010 9:54
0.51,0.344,246.84,2.4,0,2,0,10/28/2010 5:47
0.214,0,248.91,0.8,0,0,0,2/4/2009 4:11
1.634,0.18,242.46,6.8,0,0,19,5/9/2010 15:18
0.414,0.216,245.16,1.8,0,2,0,11/14/2010 4:39
0.264,0,240.51,1.2,0,0,1,6/17/2008 15:04
0.252,0,243.88,1,0,0,1,4/30/2008 17:30
0.346,0.244,239.57,1.8,0,2,0,7/19/2010 7:51
0.31,0.236,239.25,1.6,0,1,0,6/22/2008 7:55
0.222,0,243.33,1,0,0,0,2/12/2007 23:50
0.33,0.258,241,1.8,0,3,0,6/13/2007 13:16
1.634,0.12,246.24,6.6,0,0,19,2/7/2007 15:14
1.266,0.246,242.3,5.2,2,4,0,2/10/2008 14:27
1.376,0.048,240.98,5.6,0,0,19,4/17/2010 16:44
1.412,0.058,235.04,6,0,0,18,11/8/2010 11:34
1.61,0,243.94,6.6,0,1,19,3/1/2009 14:26
0.438,0,243.6,1.8,0,0,1,6/28/2009 23:55
1.052,0.168,237.27,4.4,0,0,0,3/23/2007 19:34
1.434,0.07,240.73,5.8,0,0,19,4/9/2009 5:00
0.284,0,246.73,1.2,0,0,0,11/10/2008 2:15
2.474,0.17,241.16,10.2,0,0,19,12/8/2009 7:26
3.448,0.362,236.93,14.6,0,0,0,11/23/2008 16:57
1.298,0,241.08,5.4,0,0,18,10/31/2007 17:21
1.306,0.048,239.21,5.4,0,0,18,3/7/2007 10:24
0.404,0.08,238.89,2,0,0,1,7/22/2008 14:58
3.212,0.05,235.79,13.6,36,0,1,9/12/2008 22:10
2.044,0.05,242.02,8.4,2,2,0,10/3/2010 21:45
0.326,0.122,242.01,1.4,0,0,0,2/1/2007 4:46
2.104,0.164,241.49,8.6,0,1,19,2/7/2010 9:52
0.442,0.24,243.53,2,0,0,0,3/9/2007 15:14
1.478,0.128,238.7,6.2,0,0,19,6/20/2008 7:44
0.34,0.088,244.87,1.4,0,1,1,1/24/2010 7:57
0.5,0.106,243.79,2,0,0,1,11/23/2009 16:12
1.002,0.078,238.67,4.2,0,1,0,3/2/2010 23:57
0.208,0.052,235.98,0.8,0,0,0,5/23/2007 1:48
0.732,0.248,239.81,3.2,0,0,0,8/15/2010 19:19
3.05,0.05,236.56,12.8,1,0,17,11/19/2007 20:28
1.54,0.256,240.17,6.4,0,2,0,1/9/2007 21:50
0.262,0,244.03,1,0,0,0,4/25/2010 20:40
3.736,0.292,239.39,15.6,38,1,18,6/24/2009 20:09
2.56,0.066,240.71,10.6,0,3,0,1/28/2009 18:56
0.392,0.124,244.7,1.8,0,0,0,1/2/2008 6:29
